name,parent,href,n_sub
Job Description Management Software,Recruiting Software,https://www.g2.com/categories/job-description-management,0
Job Search Sites,Recruiting Software,https://www.g2.com/categories/job-search-sites,0
Programmatic Job Advertising Software,Recruiting Software,https://www.g2.com/categories/programmatic-job-advertising,0
Recruiting Automation Software,Recruiting Software,https://www.g2.com/categories/recruiting-automation,0
Virtual Career Fair Platforms,Recruiting Software,https://www.g2.com/categories/virtual-career-fair-platforms,0
Training eLearning Software,Talent Management Software,https://www.g2.com/categories/training-elearning,9
Corporate Learning Management Systems,Training eLearning Software,https://www.g2.com/categories/corporate-learning-management-systems,0
Course Authoring Software,Training eLearning Software,https://www.g2.com/categories/course-authoring,0
Digital Credential Management Software,Training eLearning Software,https://www.g2.com/categories/digital-credential-management,0
eLearning Content Software,Training eLearning Software,https://www.g2.com/categories/elearning-content,0
Harassment Prevention Training  Software,Training eLearning Software,https://www.g2.com/categories/harassment-prevention-training,0
Learning Experience Platforms (LXP),Training eLearning Software,https://www.g2.com/categories/learning-experience-platforms-lxp,0
Mentoring Software,Training eLearning Software,https://www.g2.com/categories/mentoring,0
Microlearning Platforms ,Training eLearning Software,https://www.g2.com/categories/microlearning-platforms,0
Training Management Systems,Training eLearning Software,https://www.g2.com/categories/training-management-systems,0
Performance Management Systems,Talent Management Software,https://www.g2.com/categories/performance-management,0
Employee Engagement Software,Talent Management Software,https://www.g2.com/categories/employee-engagement,0
Compensation Management Software,Talent Management Software,https://www.g2.com/categories/compensation-management,0
360 Feedback Tools Software,Talent Management Software,https://www.g2.com/categories/360-feedback-tools,0
Career Management Software,Talent Management Software,https://www.g2.com/categories/career-management,0
Employee Recognition Software,Talent Management Software,https://www.g2.com/categories/employee-recognition,0
Exit Interview Management Software,Talent Management Software,https://www.g2.com/categories/exit-interview-management,0
Offboarding Software,Talent Management Software,https://www.g2.com/categories/offboarding,0
Relocation Management Software,Talent Management Software,https://www.g2.com/categories/relocation-management,0
Skills Management Software,Talent Management Software,https://www.g2.com/categories/skills-management,0
Succession Planning Software,Talent Management Software,https://www.g2.com/categories/succession-planning,0
Talent Intelligence Software,Talent Management Software,https://www.g2.com/categories/talent-intelligence,0
Core HR Software,HR Software,https://www.g2.com/categories/core-hr,0
Benefits Administration Software,HR Software,https://www.g2.com/categories/benefits-administration,0
Workforce Management Software,HR Software,https://www.g2.com/categories/workforce-management,0
Time Tracking Software,HR Software,https://www.g2.com/categories/time-tracking,0
Freelance Platforms,HR Software,https://www.g2.com/categories/freelance-platforms,0
Staffing Software,HR Software,https://www.g2.com/categories/staffing,0
Other HR Software,HR Software,https://www.g2.com/categories/other-hr,0
401(k) Software,HR Software,https://www.g2.com/categories/401-k,0
Absence Management Software,HR Software,https://www.g2.com/categories/absence-management,0
Benefits Support Software,HR Software,https://www.g2.com/categories/benefits-support,0
Contractor Management Software,HR Software,https://www.g2.com/categories/contractor-management,0
Contractor Payment Software,HR Software,https://www.g2.com/categories/contractor-payments,0
Corporate Social Responsibility (CSR) Software,HR Software,https://www.g2.com/categories/corporate-social-responsibility-csr,0
Corporate Volunteering Platforms,HR Software,https://www.g2.com/categories/corporate-volunteering-platform,0
Corporate Wellness Software,HR Software,https://www.g2.com/categories/corporate-wellness,0
Earned Wage Access Software,HR Software,https://www.g2.com/categories/earned-wage-access,0
Employee Scheduling Software,HR Software,https://www.g2.com/categories/employee-scheduling,0
Financial Wellness Software,HR Software,https://www.g2.com/categories/financial-wellness,0
Freelancer Management Systems,HR Software,https://www.g2.com/categories/freelancer-management-systems,0
HR Analytics Software,HR Software,https://www.g2.com/categories/hr-analytics,0
HR Case Management Software,HR Software,https://www.g2.com/categories/hr-case-management,0
HR Compliance Software,HR Software,https://www.g2.com/categories/hr-compliance,0
HR Service Delivery Software,HR Software,https://www.g2.com/categories/hr-service-delivery,0
Job Board Software,HR Software,https://www.g2.com/categories/job-board,0
Multi-Country Payroll Software,HR Software,https://www.g2.com/categories/multi-country-payroll,0
Software,HR Software,https://www.g2.com/categories/pay-equity,0
Payroll Software,HR Software,https://www.g2.com/categories/payroll,0
PEO Providers,HR Software,https://www.g2.com/categories/peo-providers,0
Talent Marketplace Platforms,HR Software,https://www.g2.com/categories/talent-marketplace-platforms,0
Time & Attendance Software,HR Software,https://www.g2.com/categories/time-attendance,0
Vaccine Tracking Software,HR Software,https://www.g2.com/categories/vaccine-tracking,0
Whistleblowing Software,HR Software,https://www.g2.com/categories/whistleblowing,0
Connected Worker Platforms,IoT Management Platforms,https://www.g2.com/categories/connected-worker-platform,0
Digital Twin Software,IoT Management Platforms,https://www.g2.com/categories/digital-twin,0
IoT Analytics Software,IoT Management Platforms,https://www.g2.com/categories/iot-analytics,0
IoT Connectivity Management Software,IoT Management Platforms,https://www.g2.com/categories/iot-connectivity-management,0
IoT Development Tools,IoT Management Platforms,https://www.g2.com/categories/iot-development-tools,0
IoT Device Management Software,IoT Management Platforms,https://www.g2.com/categories/iot-device-management,0
IoT Edge Platforms,IoT Management Platforms,https://www.g2.com/categories/iot-edge-platforms,0
IoT Operating Systems,IoT Management Platforms,https://www.g2.com/categories/iot-operating-systems,0
IoT Platforms,IoT Management Platforms,https://www.g2.com/categories/iot-platforms,0
Other IoT Software,IoT Management Platforms,https://www.g2.com/categories/other-iot,0
Infrastructure as a Service (IaaS) Providers,IT Infrastructure Software,https://www.g2.com/categories/infrastructure-as-a-service-iaas,0
Active Metadata Management Software,IT Infrastructure Software,https://www.g2.com/categories/active-metadata-management,0
Address Verification Software,IT Infrastructure Software,https://www.g2.com/categories/address-verification,0
AIOps Platforms,IT Infrastructure Software,https://www.g2.com/categories/aiops-platforms,0
Application Server Software,IT Infrastructure Software,https://www.g2.com/categories/application-server,0
Blockchain Software,IT Infrastructure Software,https://www.g2.com/categories/blockchain,9
Asset Tokenization Platforms,Blockchain Software,https://www.g2.com/categories/asset-tokenization-platforms,0
Blockchain Analysis Software,Blockchain Software,https://www.g2.com/categories/blockchain-analysis,0
Blockchain as a Service Providers,Blockchain Software,https://www.g2.com/categories/blockchain-as-a-service,0
Blockchain Payment Systems,Blockchain Software,https://www.g2.com/categories/blockchain-payments,0
Blockchain Platforms,Blockchain Software,https://www.g2.com/categories/blockchain-platforms,0
Blockchain Security Software,Blockchain Software,https://www.g2.com/categories/blockchain-security,0
Cryptocurrency Software,Blockchain Software,https://www.g2.com/categories/cryptocurrency,6
Cryptocurrency Custody Software,Cryptocurrency Software,https://www.g2.com/categories/cryptocurrency-custody,0
Cryptocurrency Exchanges,Cryptocurrency Software,https://www.g2.com/categories/cryptocurrency-exchanges,0
Cryptocurrency Mining Software,Cryptocurrency Software,https://www.g2.com/categories/cryptocurrency-mining,0
 Cryptocurrency Payment Apps,Cryptocurrency Software,https://www.g2.com/categories/cryptocurrency-payment-apps,0
Cryptocurrency Remittance Software,Cryptocurrency Software,https://www.g2.com/categories/cryptocurrency-remittance,0
Cryptocurrency Wallets,Cryptocurrency Software,https://www.g2.com/categories/cryptocurrency-wallets,0
NFT Platforms,Blockchain Software,https://www.g2.com/categories/nft-platforms,0
Smart Contracts Software,Blockchain Software,https://www.g2.com/categories/smart-contracts,0
